Feature,Top Mean,Bottom Mean,tokens to include,tokens to avoid,Importance
All,0.006306553331505347,0.009871126953660542,0.638888888888889,1.5652173913043477,0.0
AllIn,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Allen,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Allocation,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Allowed,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Almost,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Alone,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Along,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Alpha,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Alphabet,0.0005483959418700301,0.0013709898546750755,0.39999999999999997,2.5000000000000004,0.0
Already,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
Also,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Alst,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Alt,0.0024677817384151355,0.0016451878256100905,1.4999999999999998,0.6666666666666667,0.0
AltSeason,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Altcoin,0.029064984919111598,0.011516314779270634,2.5238095238095237,0.39622641509433965,0.0006374497868025402
Altcoins,0.011516314779270634,0.015080888401425829,0.7636363636363637,1.3095238095238095,0.0015240092863260998
Alternative,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Alternatives,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Alts,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Altseason,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
Always,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Alzmann,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Am,0.0016451878256100905,0.0005483959418700301,3.0,0.3333333333333333,0.0
Amazing,0.0010967918837400603,0.0013709898546750755,0.7999999999999999,1.2500000000000002,0.0
Amazon,0.0008225939128050452,0.0021935837674801205,0.375,2.6666666666666665,0.0
Ambitions,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Ambitious,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
America,0.0010967918837400603,0.0013709898546750755,0.7999999999999999,1.2500000000000002,0.0
Americans,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Amid,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Amidst,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Amount,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
Amounts,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Amplitude,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Amsterdam,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
An,0.0024677817384151355,0.004112969564025226,0.6,1.6666666666666667,0.0
Analysis,0.022484233616671238,0.12393748286262682,0.18141592920353983,5.512195121951219,0.0033532810114572493
Analyst,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Analysts,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Analytic,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Analytics,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Analyze,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Analyzing,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Anaylsis,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
Anchor,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Anchorswap,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
And,0.010419522895530574,0.007677543186180422,1.3571428571428572,0.7368421052631579,0.0
Android,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Angel,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Animoca,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Anniversary,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Announced,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Announcement,0.0016451878256100905,0.0010967918837400603,1.5,0.6666666666666666,0.0
Announcements,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Announces,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Anomaly,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Anomus,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Another,0.003016177680285166,0.0010967918837400603,2.7500000000000004,0.3636363636363636,0.0
Answer,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Answered,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Anthony,0.0013709898546750755,0.004112969564025226,0.33333333333333337,2.9999999999999996,0.0
Anti,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Anticipate,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Anticipated,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Anticipating,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Anticipation,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Antitrust,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Any,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
Anyone,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Anything,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Apartment,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Ape,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
ApeCoin,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Apecoin,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Apes,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
Apex,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Apollo,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
App,0.0005483959418700301,0.003016177680285166,0.1818181818181818,5.500000000000001,0.0
Apple,0.0013709898546750755,0.004661365505895256,0.2941176470588236,3.3999999999999995,0.0
Apples,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Approaches,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Approaching,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
Approval,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Approves,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Apps,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
April,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Aquisition,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Arabia,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Arbitrum,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Arculus,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Are,0.012064710721140664,0.01672607622703592,0.7213114754098361,1.3863636363636365,0.0
Area,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Areas,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Aren,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Arena,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Argentina,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Arise,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Arizona,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Ark,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Arm,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Armoo,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Arms,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Armstrong,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Around,0.00027419797093501506,0.0021935837674801205,0.125,8.0,0.0
Arrest,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Arrived,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Arrives,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Art,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
ArtMeta,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Article,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Arweave,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
As,0.003564573622155196,0.002741979709350151,1.2999999999999998,0.7692307692307693,0.0
Ascent,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Ashi,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Ashneer,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Asia,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Ask,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Assemble,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Asset,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
Assets,0.0005483959418700301,0.0016451878256100905,0.3333333333333333,3.0,0.0
Association,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Astonish,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
At,0.0021935837674801205,0.0008225939128050452,2.6666666666666665,0.375,0.0
Athelas,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Ather,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Atlantic,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Atlas,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Atom,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Attack,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
Attacked,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Attacks,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Attention,0.0024677817384151355,0.00027419797093501506,9.0,0.11111111111111112,0.0
Attract,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Auction,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Auctions,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Audience,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Audio,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Audit,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Audius,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
Author,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Auto,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Autonomous,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Ava,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Available,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Avalanche,0.0021935837674801205,0.008774335069920482,0.25,4.0,0.0
Avatar,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Avatars,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Averaging,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Avoid,0.0010967918837400603,0.0021935837674801205,0.5,2.0,0.0
Avoided,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Avoiding,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Avoids,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Awaiting,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Awaits,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Aware,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Away,0.0008225939128050452,0.0019193857965451055,0.4285714285714286,2.333333333333333,0.0
Axie,0.0013709898546750755,0.0016451878256100905,0.8333333333333334,1.2,0.0
BABI,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BABY,0.0010967918837400603,0.0010967918837400603,1.0,1.0,0.0
BABYFLOKIZILLA,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BACK,0.004387167534960241,0.003290375651220181,1.3333333333333333,0.75,0.0
BACKER,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BACKING,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BACKSTAGE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BACKTEST,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BAD,0.006032355360570332,0.002741979709350151,2.1999999999999997,0.4545454545454546,0.0
BADLY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BAIT,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
BALANCE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BALANCED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BALL,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BALLISTIC,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BAN,0.0013709898546750755,0.0008225939128050452,1.6666666666666667,0.6,0.0
BANG,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BANK,0.0021935837674801205,0.0005483959418700301,4.0,0.25,0.0
BANKING,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
BANKS,0.003838771593090211,0.00027419797093501506,14.0,0.07142857142857142,0.0
BANNING,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BANS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BANTER,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
BARCELONA,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BARGAIN,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BASE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BASED,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BASLADI,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BATH,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BATTLE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BAYC,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BCH,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BE,0.026323005209761448,0.009596928982725527,2.742857142857143,0.3645833333333333,0.0
BEAR,0.004661365505895256,0.003838771593090211,1.2142857142857142,0.823529411764706,0.0
BEARISH,0.0008225939128050452,0.0019193857965451055,0.4285714285714286,2.333333333333333,0.0
BEARK,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BEARMARKET,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
BEARS,0.0024677817384151355,0.0016451878256100905,1.4999999999999998,0.6666666666666667,0.0
BEARTRAP,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BEASTS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BEAT,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
BEATS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BECAUSE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BECOME,0.0016451878256100905,0.0019193857965451055,0.8571428571428572,1.1666666666666665,0.0
BECOMES,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
BECOMING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BEEN,0.003290375651220181,0.0005483959418700301,6.0,0.16666666666666666,0.0
BEFORE,0.009048533040855497,0.003016177680285166,2.9999999999999996,0.33333333333333337,0.0
BEGIN,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
BEGINNERS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BEGINNING,0.0016451878256100905,0.0008225939128050452,2.0,0.5,0.0
BEGINS,0.003016177680285166,0.0005483959418700301,5.500000000000001,0.1818181818181818,0.0
BEGUN,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
BEHIND,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
BEING,0.0024677817384151355,0.0008225939128050452,2.9999999999999996,0.33333333333333337,0.0
BELIEVE,0.003290375651220181,0.0016451878256100905,2.0,0.5,0.0
BELOW,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
BENQI,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BEPRO,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
BERSERK,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BEST,0.01837126405264601,0.02385522347134631,0.7701149425287357,1.2985074626865671,0.0025419382421975594
BET,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
BETTER,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
BETTING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BETWEEN,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
BEWARE,0.0016451878256100905,0.0013709898546750755,1.2,0.8333333333333334,0.0
BEYOND,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BICONOMY,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BIDEN,0.0024677817384151355,0.0010967918837400603,2.25,0.4444444444444445,0.0
BIDENS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BIG,0.03180696462846175,0.02275843158760625,1.3975903614457832,0.7155172413793104,0.0
BIGGER,0.002741979709350151,0.0010967918837400603,2.5000000000000004,0.39999999999999997,0.0
BIGGEST,0.011516314779270634,0.003564573622155196,3.230769230769231,0.3095238095238095,0.0
BIGGESTS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BIGLY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BILL,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BILLION,0.003838771593090211,0.004387167534960241,0.875,1.1428571428571428,0.0
BILLIONAIRE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BILLIONAIRES,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
BILLIONS,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
BILYEU,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BINANCE,0.0016451878256100905,0.0019193857965451055,0.8571428571428572,1.1666666666666665,0.0
BIRINCI,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BIS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BITBOOK,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BITBOY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BITCOIN,0.40060323553605703,0.13188922401974226,3.0374220374220373,0.3292265571526352,0.14860457428258148
BITCOINDEATHCROSS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BITCOINER,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BITCOINS,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
BITFINEX,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
BITMART,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
BITMEX,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BITOCOIN,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BITOIN,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BITORBIT,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BITPAY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BITRISE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BIden,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BLACK,0.0013709898546750755,0.0005483959418700301,2.5000000000000004,0.39999999999999997,0.0
BLACKOUT,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BLACKROCK,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BLAST,0.0024677817384151355,0.0005483959418700301,4.5,0.22222222222222224,0.0
BLASTING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BLASTOFF,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
BLINDSIDED,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BLOCK,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BLOCKCHAIN,0.0019193857965451055,0.003564573622155196,0.5384615384615384,1.8571428571428572,0.0
BLOCKED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BLOCKSTREAM,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BLOK,0.00027419797093501506,0.0019193857965451055,0.14285714285714285,7.0,0.0
BLOOD,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
BLOODBATH,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
BLOOMBERG,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BLOW,0.0024677817384151355,0.0010967918837400603,2.25,0.4444444444444445,0.0
BLOWING,0.00027419797093501506,0.0016451878256100905,0.16666666666666666,6.0,0.0
BLOWN,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BLUE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BLUES,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BN,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BNB,0.0010967918837400603,0.0016451878256100905,0.6666666666666666,1.5,0.0
BNYMELLON,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BOAT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BOBATAMA,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
BOBBY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BOILING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
BOLD,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
BOMB,0.0016451878256100905,0.00027419797093501506,6.0,0.16666666666666666,0.0
